T2M,RH2M,PS,datetime,hour,month,T2M_diff,T2M_roll_mean,T2M_roll_std,T2M_roll_dev,RH2M_diff,RH2M_roll_mean,RH2M_roll_std,RH2M_roll_dev,PS_diff,PS_roll_mean,PS_roll_std,PS_roll_dev
15.3,38.69,985.1,2025-03-07 23:00:00,23,3,-0.8599999999999994,19.706666666666667,7.289753778073031,-4.406666666666666,1.6299999999999955,29.362916666666667,13.20596356695892,9.32708333333333,-0.1999999999999318,986.25,1.5522774292640371,-1.1499999999999773
14.42,40.75,984.9,2025-03-08 00:00:00,0,3,-0.8800000000000008,19.781666666666666,7.222623675204577,-5.361666666666666,2.0600000000000023,29.410416666666666,13.24641164836475,11.339583333333334,-0.20000000000004547,986.0958333333333,1.4912729218854748,-1.1958333333333258
13.49,43.68,984.4,2025-03-08 01:00:00,1,3,-0.9299999999999997,19.839583333333334,7.163680423507695,-6.349583333333333,2.9299999999999997,29.514583333333334,13.352394665267495,14.165416666666665,-0.5,985.9499999999999,1.478248081790816,-1.5499999999999545
12.62,46.64,984.0,2025-03-08 02:00:00,2,3,-0.870000000000001,19.87875,7.119562952206914,-7.258750000000001,2.960000000000001,29.689999999999998,13.55555653757679,16.950000000000003,-0.39999999999997726,985.8125,1.5005252703542198,-1.8125
11.9,49.01,983.7,2025-03-08 03:00:00,3,3,-0.7199999999999989,19.90125,7.092271551546233,-8.00125,2.3699999999999974,29.917083333333334,13.8406607906975,19.092916666666664,-0.2999999999999545,985.6791666666667,1.5413092025895594,-1.9791666666666288
11.32,50.57,983.8,2025-03-08 04:00:00,4,3,-0.5800000000000001,19.9025,7.090690314097579,-8.5825,1.5600000000000023,30.19125,14.192253647216127,20.37875,0.09999999999990905,985.5541666666667,1.56787842438135,-1.7541666666667197
10.7,52.49,984.4,2025-03-08 05:00:00,5,3,-0.620000000000001,19.9,7.0940636542419915,-9.2,1.9200000000000017,30.47375,14.576855930011485,22.016250000000003,0.6000000000000227,985.4375,1.5440805622204683,-1.0375000000000227
11.94,49.98,985.4,2025-03-08 06:00:00,6,3,1.2400000000000002,19.932916666666667,7.053414516429767,-7.992916666666668,-2.510000000000005,30.580833333333334,14.715461823083567,19.399166666666662,1.0,985.3499999999999,1.4803054913919758,0.05000000000006821
15.7,38.56,986.5,2025-03-08 07:00:00,7,3,3.76,19.94875,7.043028197846053,-4.248750000000001,-11.419999999999995,30.762083333333333,14.78871278731724,7.797916666666669,1.1000000000000227,985.2958333333332,1.408816699494034,1.2041666666667652
19.64,31.47,987.0,2025-03-08 08:00:00,8,3,3.9400000000000013,19.978333333333335,7.040053524170882,-0.3383333333333347,-7.090000000000003,30.92958333333333,14.772325029436828,0.540416666666669,0.5,985.2416666666667,1.3098014010395072,1.7583333333333258
